contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
SPY271217C00445000,SPY,2027-12-17,445.00,call,275.40,269.31,267.00,20,271.63,2,0,23,2025-11-26,0.15634,0.99078,0.00016,-0.04547,0.24194,8.31418
SPY271217P00445000,SPY,2027-12-17,445.00,put,0.00,12.78,12.71,140,12.84,70,0,631,2025-11-26,0.29292,-0.07955,0.00052,-0.02109,1.44318,-1.36596
SPY271217C00450000,SPY,2027-12-17,450.00,call,265.85,265.23,263.00,20,267.46,2,2,380,2025-11-26,0.17585,0.98112,0.00027,-0.04793,0.44949,8.25797
SPY271217P00450000,SPY,2027-12-17,450.00,put,13.12,13.24,13.17,140,13.31,140,97,9503,2025-11-26,0.29292,-0.08356,0.00054,-0.02178,1.49772,-1.43771
SPY271217C00455000,SPY,2027-12-17,455.00,call,254.58,260.90,258.50,20,263.30,2,0,22,2025-11-26,0.17585,0.97901,0.00029,-0.04874,0.49184,8.32000
SPY271217P00455000,SPY,2027-12-17,455.00,put,0.00,13.73,13.65,58,13.80,140,0,1133,2025-11-26,0.29292,-0.08767,0.00056,-0.02247,1.55260,-1.51153
SPY271217C00460000,SPY,2027-12-17,460.00,call,240.24,256.82,254.50,20,259.15,1,0,39,2025-11-26,0.17585,0.97672,0.00032,-0.04957,0.53664,8.37931
SPY271217P00460000,SPY,2027-12-17,460.00,put,0.00,14.23,14.15,140,14.30,140,0,12318,2025-11-26,0.29292,-0.09189,0.00058,-0.02315,1.60776,-1.58742
SPY271217C00465000,SPY,2027-12-17,465.00,call,239.00,252.76,250.50,20,255.02,2,0,55,2025-11-26,0.17585,0.97426,0.00035,-0.05042,0.58389,8.43578
SPY271217P00465000,SPY,2027-12-17,465.00,put,0.00,14.75,14.67,76,14.82,140,0,1015,2025-11-26,0.29292,-0.09620,0.00060,-0.02383,1.66315,-1.66536
SPY271217C00470000,SPY,2027-12-17,470.00,call,244.00,248.45,246.00,20,250.91,2,0,43,2025-11-26,0.17585,0.97161,0.00038,-0.05128,0.63358,8.48928
SPY271217P00470000,SPY,2027-12-17,470.00,put,0.00,15.27,15.19,58,15.35,140,0,491,2025-11-26,0.29292,-0.10062,0.00062,-0.02450,1.71870,-1.74533
SPY271217C00475000,SPY,2027-12-17,475.00,call,236.54,244.41,242.00,20,246.81,2,0,49,2025-11-26,0.19536,0.95577,0.00049,-0.05487,0.91129,8.32579
SPY271217P00475000,SPY,2027-12-17,475.00,put,0.00,15.82,15.74,140,15.90,140,0,767,2025-11-26,0.29292,-0.10513,0.00064,-0.02516,1.77436,-1.82733
SPY271217C00480000,SPY,2027-12-17,480.00,call,235.50,240.37,238.00,20,242.73,2,0,114,2025-11-26,0.19536,0.95217,0.00052,-0.05583,0.97051,8.36274
SPY271217P00480000,SPY,2027-12-17,480.00,put,0.00,16.38,16.30,58,16.47,140,0,4927,2025-11-26,0.27341,-0.09912,0.00065,-0.02220,1.69999,-1.69195
SPY271217C00485000,SPY,2027-12-17,485.00,call,219.00,236.33,234.00,20,238.66,2,0,37,2025-11-26,0.19536,0.94837,0.00056,-0.05680,1.03148,8.39650
SPY271217P00485000,SPY,2027-12-17,485.00,put,16.83,16.97,16.89,76,17.05,70,1,477,2025-11-26,0.27341,-0.10381,0.00068,-0.02283,1.75816,-1.77545
SPY271217C00490000,SPY,2027-12-17,490.00,call,214.20,232.31,230.00,20,234.61,2,0,85,2025-11-26,0.19536,0.94438,0.00059,-0.05777,1.09413,8.42699
SPY271217P00490000,SPY,2027-12-17,490.00,put,0.00,17.57,17.48,58,17.66,140,0,707,2025-11-26,0.27341,-0.10860,0.00070,-0.02345,1.81645,-1.86114
SPY271217C00495000,SPY,2027-12-17,495.00,call,221.00,228.29,226.00,20,230.58,2,0,26,2025-11-26,0.19536,0.94020,0.00062,-0.05874,1.15836,8.45416
SPY271217P00495000,SPY,2027-12-17,495.00,put,0.00,18.19,18.10,140,18.28,140,0,1145,2025-11-26,0.27341,-0.11350,0.00072,-0.02406,1.87478,-1.94901
SPY271217C00500000,SPY,2027-12-17,500.00,call,224.80,224.00,222.00,20,226.00,1,4,950,2025-11-26,0.19536,0.93582,0.00066,-0.05972,1.22407,8.47798
SPY271217P00500000,SPY,2027-12-17,500.00,put,18.80,18.83,18.74,140,18.92,140,90,14512,2025-11-26,0.27341,-0.11851,0.00074,-0.02465,1.93310,-2.03903
SPY271217C00505000,SPY,2027-12-17,505.00,call,225.43,220.29,218.00,20,222.58,2,0,387,2025-11-26,0.19536,0.93124,0.00070,-0.06070,1.29116,8.49840
SPY271217P00505000,SPY,2027-12-17,505.00,put,19.51,19.49,19.40,140,19.58,76,2,534,2025-11-26,0.27341,-0.12361,0.00077,-0.02524,1.99134,-2.13119
SPY271217C00510000,SPY,2027-12-17,510.00,call,217.40,216.30,214.00,20,218.60,2,1,653,2025-11-26,0.19536,0.92646,0.00073,-0.06168,1.35953,8.51538
SPY271217P00510000,SPY,2027-12-17,510.00,put,20.13,20.17,20.07,58,20.27,140,1,1596,2025-11-26,0.27341,-0.12882,0.00079,-0.02581,2.04942,-2.22545
SPY271217C00515000,SPY,2027-12-17,515.00,call,213.09,212.32,210.00,20,214.64,2,1,156,2025-11-26,0.19536,0.92148,0.00077,-0.06265,1.42905,8.52891
SPY271217P00515000,SPY,2027-12-17,515.00,put,0.00,20.87,20.77,140,20.97,140,0,5277,2025-11-26,0.27341,-0.13412,0.00081,-0.02636,2.10731,-2.32179
SPY271217C00520000,SPY,2027-12-17,520.00,call,187.18,208.00,206.00,20,210.00,1,0,359,2025-11-26,0.19536,0.91630,0.00081,-0.06362,1.49962,8.53895
SPY271217P00520000,SPY,2027-12-17,520.00,put,21.64,21.59,21.49,140,21.69,140,2,2074,2025-11-26,0.27341,-0.13952,0.00083,-0.02690,2.16492,-2.42018
SPY271217C00525000,SPY,2027-12-17,525.00,call,205.60,204.39,202.00,20,206.79,2,2,476,2025-11-26,0.19536,0.91093,0.00085,-0.06458,1.57109,8.54549
SPY271217P00525000,SPY,2027-12-17,525.00,put,22.29,22.34,22.23,140,22.44,140,1,1219,2025-11-26,0.27341,-0.14501,0.00086,-0.02743,2.22220,-2.52060
SPY271217C00530000,SPY,2027-12-17,530.00,call,184.80,200.44,198.00,20,202.88,1,0,638,2025-11-26,0.19536,0.90535,0.00088,-0.06554,1.64336,8.54854
SPY271217P00530000,SPY,2027-12-17,530.00,put,23.00,23.09,22.99,76,23.20,140,1,4972,2025-11-26,0.27341,-0.15059,0.00088,-0.02793,2.27910,-2.62300
SPY271217C00535000,SPY,2027-12-17,535.00,call,181.25,196.50,194.01,2,199.00,20,0,363,2025-11-26,0.19536,0.89958,0.00092,-0.06649,1.71629,8.54807
SPY271217P00535000,SPY,2027-12-17,535.00,put,0.00,23.88,23.77,140,23.98,76,0,347,2025-11-26,0.25390,-0.14491,0.00092,-0.02475,2.22116,-2.47715
SPY271217C00540000,SPY,2027-12-17,540.00,call,188.88,192.82,190.50,20,195.15,1,0,1222,2025-11-26,0.19536,0.89361,0.00096,-0.06742,1.78975,8.54411
SPY271217P00540000,SPY,2027-12-17,540.00,put,24.79,24.68,24.57,58,24.79,70,1,2071,2025-11-26,0.25390,-0.15081,0.00095,-0.02522,2.28129,-2.58316
SPY271217C00545000,SPY,2027-12-17,545.00,call,173.50,188.91,186.50,20,191.32,2,0,320,2025-11-26,0.19536,0.88745,0.00100,-0.06834,1.86361,8.53665
SPY271217P00545000,SPY,2027-12-17,545.00,put,25.40,25.52,25.40,140,25.63,140,36,1869,2025-11-26,0.25390,-0.15681,0.00097,-0.02567,2.34097,-2.69136
SPY271217C00550000,SPY,2027-12-17,550.00,call,182.97,185.00,182.50,20,187.50,20,2,946,2025-11-26,0.19536,0.88109,0.00104,-0.06925,1.93773,8.52572
SPY271217P00550000,SPY,2027-12-17,550.00,put,26.22,26.37,26.25,52,26.48,140,40,3391,2025-11-26,0.25390,-0.16290,0.00099,-0.02610,2.40012,-2.80171
SPY271217C00555000,SPY,2027-12-17,555.00,call,172.17,181.36,179.00,20,183.71,2,0,675,2025-11-26,0.19536,0.87455,0.00108,-0.07014,2.01198,8.51133
SPY271217P00555000,SPY,2027-12-17,555.00,put,0.00,27.24,27.13,140,27.36,70,0,525,2025-11-26,0.25390,-0.16909,0.00102,-0.02651,2.45868,-2.91417
SPY271217C00560000,SPY,2027-12-17,560.00,call,162.80,177.47,175.00,20,179.94,2,0,1315,2025-11-26,0.19536,0.86782,0.00112,-0.07102,2.08622,8.49352
SPY271217P00560000,SPY,2027-12-17,560.00,put,28.05,28.15,28.03,124,28.27,124,1,943,2025-11-26,0.25390,-0.17538,0.00104,-0.02689,2.51660,-3.02869
SPY271217C00565000,SPY,2027-12-17,565.00,call,174.40,173.60,171.20,5,176.00,20,4,1904,2025-11-26,0.19536,0.86092,0.00116,-0.07187,2.16032,8.47232
SPY271217P00565000,SPY,2027-12-17,565.00,put,0.00,29.07,28.95,52,29.20,124,0,807,2025-11-26,0.25390,-0.18175,0.00107,-0.02726,2.57381,-3.14523
SPY271217C00570000,SPY,2027-12-17,570.00,call,165.12,169.99,167.50,20,172.47,2,0,922,2025-11-26,0.19536,0.85383,0.00120,-0.07270,2.23414,8.44777
SPY271217P00570000,SPY,2027-12-17,570.00,put,29.85,30.02,29.90,52,30.15,124,1,1802,2025-11-26,0.25390,-0.18821,0.00109,-0.02760,2.63025,-3.26376
SPY271217C00575000,SPY,2027-12-17,575.00,call,168.00,166.38,164.00,20,168.76,2,6,667,2025-11-26,0.19536,0.84657,0.00124,-0.07351,2.30756,8.41991
SPY271217P00575000,SPY,2027-12-17,575.00,put,30.85,31.01,30.88,124,31.14,124,3,2138,2025-11-26,0.25390,-0.19475,0.00111,-0.02792,2.68586,-3.38422
SPY271217C00580000,SPY,2027-12-17,580.00,call,156.00,162.54,160.08,2,165.00,20,0,967,2025-11-26,0.19536,0.83914,0.00128,-0.07430,2.38044,8.38880
SPY271217P00580000,SPY,2027-12-17,580.00,put,0.00,32.01,31.88,124,32.14,124,0,1921,2025-11-26,0.25390,-0.20136,0.00114,-0.02821,2.74060,-3.50658
SPY271217C00585000,SPY,2027-12-17,585.00,call,146.90,158.97,156.50,20,161.43,2,0,858,2025-11-26,0.19536,0.83155,0.00132,-0.07506,2.45265,8.35448
SPY271217P00585000,SPY,2027-12-17,585.00,put,32.92,33.03,32.90,52,33.17,124,1,1741,2025-11-26,0.25390,-0.20805,0.00116,-0.02848,2.79441,-3.63077
SPY271217C00590000,SPY,2027-12-17,590.00,call,155.90,155.14,152.79,5,157.50,20,5,1826,2025-11-26,0.19536,0.82380,0.00136,-0.07580,2.52407,8.31702
SPY271217P00590000,SPY,2027-12-17,590.00,put,34.08,34.09,33.96,124,34.23,124,5,2010,2025-11-26,0.25390,-0.21481,0.00118,-0.02872,2.84724,-3.75676
SPY271217C00595000,SPY,2027-12-17,595.00,call,138.15,151.58,149.17,2,154.00,20,0,3135,2025-11-26,0.19536,0.81589,0.00140,-0.07651,2.59458,8.27649
SPY271217P00595000,SPY,2027-12-17,595.00,put,35.09,35.18,35.04,124,35.32,124,1,767,2025-11-26,0.23438,-0.21147,0.00127,-0.02529,2.82132,-3.62737
SPY271217C00600000,SPY,2027-12-17,600.00,call,148.12,148.05,145.59,5,150.50,20,28,4624,2025-11-26,0.19536,0.80784,0.00143,-0.07719,2.66405,8.23294
SPY271217P00600000,SPY,2027-12-17,600.00,put,36.00,36.28,36.14,52,36.43,124,3,6265,2025-11-26,0.23438,-0.21875,0.00129,-0.02547,2.87726,-3.76001
SPY271217C00605000,SPY,2027-12-17,605.00,call,131.73,144.51,142.03,2,147.00,20,0,2470,2025-11-26,0.19536,0.79964,0.00147,-0.07783,2.73238,8.18645
SPY271217P00605000,SPY,2027-12-17,605.00,put,0.00,37.41,37.26,62,37.57,67,0,769,2025-11-26,0.23438,-0.22610,0.00132,-0.02563,2.93205,-3.89462
SPY271217C00610000,SPY,2027-12-17,610.00,call,124.93,141.00,138.50,20,143.49,2,0,1931,2025-11-26,0.19536,0.79131,0.00151,-0.07845,2.79945,8.13710
SPY271217P00610000,SPY,2027-12-17,610.00,put,38.43,38.60,38.45,124,38.75,124,6,1060,2025-11-26,0.23438,-0.23353,0.00134,-0.02576,2.98561,-4.03113
SPY271217C00615000,SPY,2027-12-17,615.00,call,128.38,137.49,135.00,20,139.97,2,0,342,2025-11-26,0.19536,0.78285,0.00154,-0.07904,2.86516,8.08496
SPY271217P00615000,SPY,2027-12-17,615.00,put,39.84,39.78,39.62,62,39.95,124,1,2862,2025-11-26,0.23438,-0.24103,0.00136,-0.02586,3.03791,-4.16950
SPY271217C00620000,SPY,2027-12-17,620.00,call,123.00,133.99,131.50,20,136.48,2,0,939,2025-11-26,0.19536,0.77426,0.00158,-0.07959,2.92940,8.03012
SPY271217P00620000,SPY,2027-12-17,620.00,put,0.00,41.02,40.87,46,41.18,124,0,812,2025-11-26,0.23438,-0.24860,0.00139,-0.02594,3.08888,-4.30966
SPY271217C00625000,SPY,2027-12-17,625.00,call,130.68,130.51,128.02,5,133.00,20,3,764,2025-11-26,0.19536,0.76556,0.00161,-0.08011,2.99208,7.97266
SPY271217P00625000,SPY,2027-12-17,625.00,put,0.00,42.28,42.10,124,42.45,124,0,2149,2025-11-26,0.23438,-0.25623,0.00141,-0.02598,3.13850,-4.45155
SPY271217C00630000,SPY,2027-12-17,630.00,call,126.90,127.04,124.58,5,129.50,20,5,1277,2025-11-26,0.19536,0.75674,0.00164,-0.08059,3.05311,7.91266
SPY271217P00630000,SPY,2027-12-17,630.00,put,43.75,43.57,43.39,124,43.75,124,5,2760,2025-11-26,0.23438,-0.26392,0.00143,-0.02599,3.18670,-4.59511
SPY271217C00635000,SPY,2027-12-17,635.00,call,108.37,123.58,121.16,2,126.00,20,0,1138,2025-11-26,0.17585,0.76183,0.00181,-0.07754,3.01821,8.16923
SPY271217P00635000,SPY,2027-12-17,635.00,put,0.00,44.89,44.72,62,45.07,67,0,770,2025-11-26,0.23438,-0.27166,0.00145,-0.02597,3.23347,-4.74028
SPY271217C00640000,SPY,2027-12-17,640.00,call,116.81,120.14,117.78,2,122.50,20,0,886,2025-11-26,0.17585,0.75209,0.00185,-0.07794,3.08430,8.09693
SPY271217P00640000,SPY,2027-12-17,640.00,put,46.24,46.27,46.08,67,46.45,124,453,1617,2025-11-26,0.23438,-0.27945,0.00147,-0.02592,3.27875,-4.88699
SPY271217C00645000,SPY,2027-12-17,645.00,call,111.00,116.71,114.42,2,119.00,20,0,2175,2025-11-26,0.17585,0.74223,0.00188,-0.07830,3.14830,8.02173
SPY271217P00645000,SPY,2027-12-17,645.00,put,0.00,47.66,47.47,124,47.84,67,0,5286,2025-11-26,0.23438,-0.28729,0.00149,-0.02583,3.32252,-5.03519
SPY271217C00650000,SPY,2027-12-17,650.00,call,113.93,112.87,111.08,2,114.65,1,5,2466,2025-11-26,0.17585,0.73225,0.00192,-0.07862,3.21009,7.94376
SPY271217P00650000,SPY,2027-12-17,650.00,put,0.00,49.09,48.90,67,49.28,124,0,1664,2025-11-26,0.23438,-0.29516,0.00151,-0.02572,3.36474,-5.18481
SPY271217C00655000,SPY,2027-12-17,655.00,call,111.25,110.14,107.78,5,112.50,20,4,3010,2025-11-26,0.17585,0.72215,0.00196,-0.07890,3.26958,7.86314
SPY271217P00655000,SPY,2027-12-17,655.00,put,0.00,50.56,50.37,124,50.76,67,0,357,2025-11-26,0.23438,-0.30308,0.00153,-0.02557,3.40540,-5.33579
SPY271217C00660000,SPY,2027-12-17,660.00,call,107.49,107.00,104.51,5,109.50,20,6,1595,2025-11-26,0.17585,0.71195,0.00199,-0.07914,3.32667,7.77999
SPY271217P00660000,SPY,2027-12-17,660.00,put,51.80,52.08,51.88,62,52.28,124,16,2887,2025-11-26,0.23438,-0.31102,0.00155,-0.02540,3.44446,-5.48807
SPY271217C00665000,SPY,2027-12-17,665.00,call,95.50,103.63,101.27,2,106.00,20,0,1766,2025-11-26,0.17585,0.70166,0.00202,-0.07934,3.38128,7.69443
SPY271217P00665000,SPY,2027-12-17,665.00,put,0.00,53.64,53.43,62,53.84,124,0,721,2025-11-26,0.21487,-0.31421,0.00169,-0.02141,3.45961,-5.43518
SPY271217C00670000,SPY,2027-12-17,670.00,call,101.10,101.50,100.00,2,103.00,20,9,1487,2025-11-26,0.17585,0.69128,0.00205,-0.07950,3.43332,7.60659
SPY271217P00670000,SPY,2027-12-17,670.00,put,55.00,55.24,55.03,124,55.45,124,5,237,2025-11-26,0.21487,-0.32288,0.00171,-0.02114,3.49951,-5.59781
SPY271217C00675000,SPY,2027-12-17,675.00,call,98.30,97.19,94.88,5,99.50,20,9,1624,2025-11-26,0.17585,0.68082,0.00208,-0.07961,3.48273,7.51660
SPY271217P00675000,SPY,2027-12-17,675.00,put,56.60,56.89,56.67,109,57.10,109,11,133,2025-11-26,0.21487,-0.33159,0.00173,-0.02084,3.53750,-5.76179
SPY271217C00680000,SPY,2027-12-17,680.00,call,93.88,94.12,91.75,5,96.50,20,36,551,2025-11-26,0.17585,0.67030,0.00211,-0.07968,3.52944,7.42458
SPY271217P00680000,SPY,2027-12-17,680.00,put,58.59,58.59,58.37,54,58.81,109,2,754,2025-11-26,0.21487,-0.34032,0.00175,-0.02050,3.57356,-5.92704
SPY271217C00685000,SPY,2027-12-17,685.00,call,91.66,91.07,88.64,5,93.50,20,23,826,2025-11-26,0.17585,0.65972,0.00214,-0.07971,3.57340,7.33067
SPY271217P00685000,SPY,2027-12-17,685.00,put,60.55,60.34,60.12,109,60.57,59,2,780,2025-11-26,0.21487,-0.34907,0.00177,-0.02013,3.60767,-6.09350
SPY271217C00690000,SPY,2027-12-17,690.00,call,88.34,88.04,85.58,5,90.50,20,1,739,2025-11-26,0.17585,0.64909,0.00216,-0.07970,3.61457,7.23499
SPY271217P00690000,SPY,2027-12-17,690.00,put,61.93,62.15,61.92,54,62.38,109,54,5067,2025-11-26,0.21487,-0.35784,0.00178,-0.01972,3.63983,-6.26108
SPY271217C00695000,SPY,2027-12-17,695.00,call,80.71,85.40,83.30,1,87.50,20,0,194,2025-11-26,0.17585,0.63842,0.00219,-0.07964,3.65290,7.13767
SPY271217P00695000,SPY,2027-12-17,695.00,put,0.00,64.02,63.78,109,64.26,109,0,1113,2025-11-26,0.21487,-0.36663,0.00180,-0.01928,3.67001,-6.42971
SPY271217C00700000,SPY,2027-12-17,700.00,call,82.02,82.05,79.59,2,84.50,20,10,6128,2025-11-26,0.17585,0.62772,0.00221,-0.07955,3.68837,7.03884
SPY271217P00700000,SPY,2027-12-17,700.00,put,65.70,65.94,65.70,59,66.18,59,1,2251,2025-11-26,0.21487,-0.37541,0.00181,-0.01881,3.69821,-6.59933
SPY271217C00705000,SPY,2027-12-17,705.00,call,78.04,79.08,76.65,2,81.50,20,1,385,2025-11-26,0.17585,0.61700,0.00223,-0.07941,3.72096,6.93863
SPY271217P00705000,SPY,2027-12-17,705.00,put,0.00,67.93,67.68,54,68.17,109,0,519,2025-11-26,0.21487,-0.38421,0.00182,-0.01831,3.72444,-6.76984
SPY271217C00710000,SPY,2027-12-17,710.00,call,76.00,76.13,73.77,2,78.50,20,1,330,2025-11-26,0.17585,0.60626,0.00224,-0.07924,3.75064,6.83716
SPY271217P00710000,SPY,2027-12-17,710.00,put,0.00,69.98,69.73,54,70.24,109,0,365,2025-11-26,0.21487,-0.39299,0.00184,-0.01777,3.74868,-6.94119
SPY271217C00715000,SPY,2027-12-17,715.00,call,64.47,73.47,71.00,20,75.93,2,0,932,2025-11-26,0.15634,0.59569,0.00254,-0.07490,3.77702,6.88860
SPY271217P00715000,SPY,2027-12-17,715.00,put,0.00,72.09,71.84,54,72.35,109,0,89,2025-11-26,0.21487,-0.40177,0.00185,-0.01720,3.77095,-7.11330
SPY271217C00720000,SPY,2027-12-17,720.00,call,71.27,70.56,68.13,2,73.00,20,1,450,2025-11-26,0.15634,0.58361,0.00256,-0.07455,3.80372,6.76721
SPY271217P00720000,SPY,2027-12-17,720.00,put,74.00,74.28,74.02,54,74.55,109,26,1828,2025-11-26,0.21487,-0.41054,0.00186,-0.01659,3.79125,-7.28610
SPY271217C00725000,SPY,2027-12-17,725.00,call,56.73,67.84,67.65,109,68.02,109,0,292,2025-11-26,0.15634,0.57153,0.00258,-0.07416,3.82676,6.64473
SPY271217P00725000,SPY,2027-12-17,725.00,put,0.00,76.55,76.28,54,76.81,109,0,153,2025-11-26,0.21487,-0.41930,0.00187,-0.01596,3.80959,-7.45953
SPY271217C00730000,SPY,2027-12-17,730.00,call,65.79,65.15,64.97,109,65.33,59,1,1289,2025-11-26,0.15634,0.55947,0.00259,-0.07373,3.84615,6.52130
SPY271217P00730000,SPY,2027-12-17,730.00,put,0.00,78.87,78.60,54,79.14,109,0,89,2025-11-26,0.21487,-0.42803,0.00187,-0.01530,3.82598,-7.63352
SPY271217C00735000,SPY,2027-12-17,735.00,call,53.72,62.50,62.33,59,62.68,59,0,697,2025-11-26,0.15634,0.54744,0.00260,-0.07325,3.86192,6.39711
SPY271217P00735000,SPY,2027-12-17,735.00,put,0.00,81.28,81.01,54,81.56,109,0,56,2025-11-26,0.21487,-0.43674,0.00188,-0.01460,3.84044,-7.80799
SPY271217C00740000,SPY,2027-12-17,740.00,call,53.66,59.92,59.75,59,60.10,109,0,959,2025-11-26,0.15634,0.53544,0.00261,-0.07273,3.87409,6.27230
SPY271217P00740000,SPY,2027-12-17,740.00,put,0.00,83.77,83.49,54,84.05,59,0,116,2025-11-26,0.21487,-0.44542,0.00189,-0.01388,3.85299,-7.98290
SPY271217C00745000,SPY,2027-12-17,745.00,call,57.95,57.41,57.23,109,57.58,109,2,264,2025-11-26,0.15634,0.52350,0.00261,-0.07217,3.88270,6.14705
SPY271217P00745000,SPY,2027-12-17,745.00,put,0.00,86.35,86.07,54,86.64,109,0,43,2025-11-26,0.21487,-0.45406,0.00189,-0.01312,3.86364,-8.15817
SPY271217C00750000,SPY,2027-12-17,750.00,call,55.40,54.92,54.75,109,55.10,109,17,1778,2025-11-26,0.15634,0.51161,0.00262,-0.07158,3.88780,6.02150
SPY271217P00750000,SPY,2027-12-17,750.00,put,0.00,89.03,88.74,54,89.31,109,0,336,2025-11-26,0.21487,-0.46267,0.00190,-0.01234,3.87241,-8.33374
SPY271217C00755000,SPY,2027-12-17,755.00,call,42.54,52.52,52.34,109,52.69,109,0,498,2025-11-26,0.15634,0.49979,0.00262,-0.07094,3.88945,5.89581
SPY271217P00755000,SPY,2027-12-17,755.00,put,0.00,91.79,91.50,54,92.08,109,0,59,2025-11-26,0.21487,-0.47124,0.00190,-0.01153,3.87934,-8.50955
SPY271217C00760000,SPY,2027-12-17,760.00,call,40.00,50.17,50.00,109,50.34,109,0,527,2025-11-26,0.15634,0.48805,0.00262,-0.07028,3.88770,5.77013
SPY271217P00760000,SPY,2027-12-17,760.00,put,0.00,94.66,94.37,54,94.95,59,0,24,2025-11-26,0.21487,-0.47977,0.00190,-0.01070,3.88445,-8.68556
SPY271217C00765000,SPY,2027-12-17,765.00,call,46.57,47.87,47.70,109,48.03,59,1,515,2025-11-26,0.15634,0.47639,0.00261,-0.06958,3.88264,5.64458
SPY271217P00765000,SPY,2027-12-17,765.00,put,0.00,97.83,95.50,20,100.16,2,0,14,2025-11-26,0.21487,-0.48825,0.00190,-0.00983,3.88776,-8.86169
SPY271217C00770000,SPY,2027-12-17,770.00,call,46.13,45.64,45.48,109,45.81,109,11,441,2025-11-26,0.15634,0.46484,0.00261,-0.06884,3.87433,5.51932
SPY271217P00770000,SPY,2027-12-17,770.00,put,0.00,100.88,98.50,20,103.26,2,0,27,2025-11-26,0.21487,-0.49668,0.00190,-0.00895,3.88931,-9.03789
SPY271217C00775000,SPY,2027-12-17,775.00,call,43.65,43.48,43.32,109,43.65,109,4,1179,2025-11-26,0.15634,0.45338,0.00260,-0.06808,3.86287,5.39446
SPY271217P00775000,SPY,2027-12-17,775.00,put,0.00,103.99,101.50,20,106.48,2,0,66,2025-11-26,0.21487,-0.50506,0.00190,-0.00803,3.88914,-9.21412
SPY271217C00780000,SPY,2027-12-17,780.00,call,41.98,41.37,41.21,109,41.53,109,2,765,2025-11-26,0.15634,0.44204,0.00259,-0.06728,3.84833,5.27015
SPY271217P00780000,SPY,2027-12-17,780.00,put,107.64,107.42,105.00,20,109.84,2,2,21,2025-11-26,0.21487,-0.51338,0.00190,-0.00710,3.88726,-9.39031
SPY271217C00785000,SPY,2027-12-17,785.00,call,36.65,39.34,39.19,124,39.50,124,0,533,2025-11-26,0.15634,0.43082,0.00258,-0.06646,3.83082,5.14648
SPY271217P00785000,SPY,2027-12-17,785.00,put,0.00,110.92,108.50,20,113.35,2,0,1,2025-11-26,0.21487,-0.52164,0.00190,-0.00614,3.88372,-9.56642
SPY271217C00790000,SPY,2027-12-17,790.00,call,34.76,37.38,37.22,124,37.53,124,0,998,2025-11-26,0.13683,0.39686,0.00289,-0.05933,3.75874,4.85591
SPY271217P00790000,SPY,2027-12-17,790.00,put,0.00,114.50,112.00,20,117.00,20,0,0,2025-11-26,0.21487,-0.52985,0.00190,-0.00515,3.87856,-9.74241
SPY271217C00795000,SPY,2027-12-17,795.00,call,36.25,35.46,35.31,124,35.61,67,1,1665,2025-11-26,0.13683,0.38452,0.00286,-0.05829,3.72535,4.71354
SPY271217P00795000,SPY,2027-12-17,795.00,put,0.00,118.42,116.00,20,120.85,2,0,0,2025-11-26,0.21487,-0.53798,0.00190,-0.00415,3.87181,-9.91822
SPY271217C00800000,SPY,2027-12-17,800.00,call,34.40,33.63,33.48,124,33.79,124,22,5062,2025-11-26,0.13683,0.37238,0.00284,-0.05723,3.68869,4.57277
SPY271217P00800000,SPY,2027-12-17,800.00,put,122.00,122.41,120.00,20,124.82,2,1,33,2025-11-26,0.21487,-0.54605,0.00189,-0.00312,3.86351,-10.09380
SPY271217C00805000,SPY,2027-12-17,805.00,call,29.71,31.86,31.71,124,32.01,124,0,980,2025-11-26,0.13683,0.36043,0.00281,-0.05615,3.64892,4.43375
SPY271217P00805000,SPY,2027-12-17,805.00,put,0.00,126.52,124.04,2,129.00,20,0,0,2025-11-26,0.23438,-0.53894,0.00174,-0.00764,3.87090,-10.21290
SPY271217C00810000,SPY,2027-12-17,810.00,call,30.60,30.16,30.01,124,30.30,124,3,584,2025-11-26,0.13683,0.34869,0.00277,-0.05505,3.60622,4.29661
SPY271217P00810000,SPY,2027-12-17,810.00,put,0.00,130.93,128.50,20,133.36,2,0,0,2025-11-26,0.23438,-0.54625,0.00173,-0.00666,3.86328,-10.37882
SPY271217C00815000,SPY,2027-12-17,815.00,call,25.20,28.52,28.38,124,28.67,124,0,586,2025-11-26,0.13683,0.33716,0.00274,-0.05394,3.56077,4.16145
SPY271217P00815000,SPY,2027-12-17,815.00,put,0.00,135.45,133.00,20,137.90,2,0,0,2025-11-26,0.23438,-0.55349,0.00173,-0.00567,3.85443,-10.54452
SPY271217C00820000,SPY,2027-12-17,820.00,call,27.38,26.95,26.81,67,27.08,67,19,529,2025-11-26,0.13683,0.32586,0.00270,-0.05281,3.51274,4.02839
SPY271217P00820000,SPY,2027-12-17,820.00,put,0.00,140.01,137.53,1,142.50,20,0,0,2025-11-26,0.23438,-0.56068,0.00173,-0.00466,3.84438,-10.70997
SPY271217C00825000,SPY,2027-12-17,825.00,call,25.88,25.45,25.31,124,25.58,67,4,385,2025-11-26,0.13683,0.31478,0.00266,-0.05168,3.46231,3.89752
SPY271217P00825000,SPY,2027-12-17,825.00,put,0.00,144.94,142.50,20,147.38,2,0,0,2025-11-26,0.23438,-0.56780,0.00172,-0.00363,3.83315,-10.87514
